state_name,district_name,year,season,area,production,rainfall,temperature,humidity,sun_hours
Kerala,KOTTAYAM,2001,Autumn     ,2057.0,4226.0,2931.1,31.9,81.0,8.34
Kerala,KOTTAYAM,2001,Summer     ,5968.0,12824.0,2931.1,31.9,81.0,8.34
Kerala,KOTTAYAM,2001,Kharif     ,7225.0,17601.0,2931.1,31.9,81.0,8.34
Kerala,KOZHIKODE,2001,Autumn     ,652.0,748.0,2931.1,27.23,81.0,8.34
Kerala,KOZHIKODE,2001,Summer     ,872.0,1483.0,2931.1,19.3,81.0,8.34
Kerala,KOZHIKODE,2001,Winter     ,4878.0,6082.0,2931.1,32.7,81.0,8.34
Kerala,MALAPPURAM,2001,Autumn     ,6908.0,13313.0,2931.1,32.7,81.0,8.34
Kerala,MALAPPURAM,2001,Summer     ,1723.0,5108.0,2931.1,32.7,81.0,8.34
Kerala,MALAPPURAM,2001,Kharif     ,14023.0,25638.0,2931.1,32.7,81.0,8.34
Kerala,PALAKKAD,2001,Autumn     ,57462.0,129463.0,2931.1,32.7,81.0,8.34
Kerala,PALAKKAD,2001,Summer     ,7338.0,20493.0,2931.1,26.3,67.0,9.2
Kerala,PALAKKAD,2001,Kharif     ,51104.0,119346.0,2931.1,19.2,67.0,9.2
Kerala,PATHANAMTHITTA,2001,Autumn     ,801.0,1729.0,2931.1,26.9,67.0,9.2
Kerala,PATHANAMTHITTA,2001,Summer     ,2299.0,6215.0,2931.1,28.1,67.0,9.2
Kerala,PATHANAMTHITTA,2001,Winter     ,2118.0,4911.0,2931.1,28.1,67.0,9.2
Kerala,THIRUVANANTHAPURAM,2001,Autumn     ,3336.0,7335.0,2931.1,28.1,67.0,9.2
Kerala,THIRUVANANTHAPURAM,2001,Summer     ,8.0,6.0,2931.1,28.1,67.0,9.2
Kerala,THIRUVANANTHAPURAM,2001,Winter     ,3466.0,7345.0,2931.1,28.1,67.0,9.2
Kerala,THRISSUR,2001,Autumn     ,9809.0,19830.0,2931.1,20.3,67.0,9.2
Kerala,THRISSUR,2001,Summer     ,6129.0,15861.0,2931.1,20.3,67.9,9.6
Kerala,THRISSUR,2001,Winter     ,21074.0,48590.0,2931.1,20.3,79.4,8.7
Kerala,WAYANAD,2001,Summer     ,2952.0,7351.0,2931.1,20.3,68.0,9.2
Kerala,WAYANAD,2001,Winter     ,9903.0,24725.0,2931.1,20.3,83.4,8.2
Odisha,ANUGUL,2001,Kharif     ,113000.0,187000.0,1672.5,20.3,81.6,8.4
Odisha,BALANGIR,2001,Kharif     ,208000.0,321000.0,1672.5,20.3,81.6,8.4
Odisha,BALESHWAR,2001,Kharif     ,247000.0,438000.0,1672.5,20.3,81.6,8.4
Odisha,BARGARH,2001,Kharif     ,306000.0,606000.0,1672.5,32.4,81.6,8.4
Odisha,BHADRAK,2001,Kharif     ,156000.0,303000.0,1672.5,32.4,65.7,9.3
Odisha,BOUDH,2001,Kharif     ,70000.0,88000.0,1672.5,32.4,65.7,9.3
Odisha,CUTTACK,2001,Kharif     ,142000.0,239000.0,1672.5,32.4,65.7,9.3
Odisha,DEOGARH,2001,Kharif     ,52000.0,68000.0,1672.5,32.4,65.7,9.3
Odisha,DHENKANAL,2001,Kharif     ,125000.0,234000.0,1672.5,26.1,65.7,9.3
Odisha,GAJAPATI,2001,Kharif     ,41000.0,81000.0,1672.5,17.9,65.7,9.3
Odisha,GANJAM,2001,Kharif     ,290000.0,632000.0,1672.5,27.3,65.7,9.3
Odisha,JAGATSINGHAPUR,2001,Kharif     ,93000.0,161000.0,1672.5,28.4,65.7,9.3
Odisha,JAJAPUR,2001,Kharif     ,119000.0,192000.0,1672.5,28.4,65.7,9.3
Odisha,JHARSUGUDA,2001,Kharif     ,65000.0,98000.0,1672.5,28.4,65.7,9.3
Odisha,KALAHANDI,2001,Kharif     ,262000.0,363000.0,1672.5,23.2,68.0,9.5
Odisha,KANDHAMAL,2001,Kharif     ,58000.0,89000.0,1672.5,23.2,68.0,9.5
Odisha,KENDRAPARA,2001,Kharif     ,124000.0,180000.0,1672.5,23.2,68.0,9.5
Odisha,KENDUJHAR,2001,Kharif     ,212000.0,285000.0,1672.5,23.2,68.0,9.5
Odisha,KHORDHA,2001,Kharif     ,131000.0,197000.0,1672.5,23.2,68.0,9.5
Odisha,KORAPUT,2001,Kharif     ,141000.0,213000.0,1672.5,23.2,79.0,8.8
Odisha,MALKANGIRI,2001,Kharif     ,98000.0,107000.0,1672.5,,61.0,9.4
Odisha,MAYURBHANJ,2001,Kharif     ,351000.0,543000.0,1672.5,23.2,75.9,8.4
Odisha,NABARANGPUR,2001,Kharif     ,166000.0,213000.0,1672.5,23.2,75.9,8.4
Odisha,NAYAGARH,2001,Kharif     ,106000.0,174000.0,1672.5,31.3,75.9,8.4
Odisha,NUAPADA,2001,Kharif     ,111000.0,141000.0,1672.5,31.3,75.9,8.4
Odisha,PURI,2001,Kharif     ,138000.0,233000.0,1672.5,31.3,75.9,8.4
Odisha,RAYAGADA,2001,Kharif     ,66000.0,101000.0,1672.5,31.3,75.9,8.4
Odisha,SAMBALPUR,2001,Kharif     ,145000.0,269000.0,1672.5,31.3,62.0,9.3
Odisha,SONEPUR,2001,Kharif     ,117000.0,221000.0,1672.5,26.8,84.6,8.8
Odisha,SUNDARGARH,2001,Kharif     ,247000.0,243000.0,1672.5,17.2,83.4,8.7
Punjab,AMRITSAR,2001,Kharif     ,319000.0,958000.0,441.0,27.3,83.4,8.7
Punjab,BATHINDA,2001,Kharif     ,82000.0,307000.0,441.0,28.6,83.4,8.7
Punjab,FARIDKOT,2001,Kharif     ,70000.0,267000.0,441.0,28.6,83.4,8.7
Punjab,FATEHGARH SAHIB,2001,Kharif     ,81000.0,324000.0,441.0,28.6,83.4,8.7
Punjab,FIROZEPUR,2001,Kharif     ,230000.0,864000.0,441.0,28.6,83.4,8.7
Punjab,GURDASPUR,2001,Kharif     ,194000.0,571000.0,441.0,20.7,68.9,9.3
Punjab,HOSHIARPUR,2001,Kharif     ,60000.0,171000.0,441.0,20.7,68.9,9.3
Punjab,JALANDHAR,2001,Kharif     ,132000.0,445000.0,441.0,20.7,68.9,9.3
Punjab,KAPURTHALA,2001,Kharif     ,103000.0,357000.0,441.0,20.7,68.9,9.3
Punjab,LUDHIANA,2001,Kharif     ,235000.0,916000.0,441.0,20.7,68.9,9.3
Punjab,MANSA,2001,Kharif     ,68000.0,242000.0,441.0,20.7,68.9,9.3
Punjab,MOGA,2001,Kharif     ,151000.0,579000.0,441.0,20.7,70.5,9.7
Punjab,MUKTSAR,2001,Kharif     ,65000.0,239000.0,441.0,20.7,70.5,9.7
Punjab,NAWANSHAHR,2001,Kharif     ,45000.0,143000.0,441.0,20.7,76.4,8.8
Punjab,PATIALA,2001,Kharif     ,252000.0,908000.0,441.0,20.7,76.4,8.8
Punjab,RUPNAGAR,2001,Kharif     ,51000.0,163000.0,441.0,30.6,76.4,8.8
Punjab,SANGRUR,2001,Kharif     ,349000.0,1362000.0,441.0,,76.4,8.8
Uttarakhand,ALMORA,2001,Kharif     ,20696.0,25969.0,1544.4,,76.4,8.8
Uttarakhand,BAGESHWAR,2001,Kharif     ,14239.0,17553.0,1544.4,23.0,76.4,8.8
Uttarakhand,CHAMOLI,2001,Kharif     ,11108.0,13503.0,1544.4,28.19,76.4,8.8
Uttarakhand,CHAMPAWAT,2001,Kharif     ,11458.0,13187.0,1544.4,28.19,76.4,8.8
Uttarakhand,CHAMPAWAT,2001,Rabi       ,3.0,4.0,1544.4,28.19,62.3,9.2
Uttarakhand,DEHRADUN,2001,Kharif     ,13364.0,24396.0,1544.4,28.19,85.7,8.1
Uttarakhand,HARIDWAR,2001,Kharif     ,21616.0,45520.0,1544.4,28.19,81.2,8.4
Uttarakhand,HARIDWAR,2001,Rabi       ,2.0,4.0,1544.4,28.19,81.2,8.4
Uttarakhand,NAINITAL,2001,Kharif     ,15546.0,37644.0,1544.4,28.19,81.2,8.4
Uttarakhand,NAINITAL,2001,Rabi       ,54.0,138.0,1544.4,28.19,81.2,8.4
Uttarakhand,PAURI GARHWAL,2001,Kharif     ,22633.0,25051.0,1544.4,22.36,81.2,8.4
Uttarakhand,PITHORAGARH,2001,Kharif     ,23070.0,28672.0,1544.4,22.36,81.2,8.4
Uttarakhand,RUDRA PRAYAG,2001,Kharif     ,9307.0,11419.0,1544.4,,69.1,9.3
Uttarakhand,TEHRI GARHWAL,2001,Kharif     ,12750.0,20753.0,1544.4,35.4,69.1,9.3
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,94713.0,289134.0,1544.4,35.4,69.1,9.3
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,3702.0,11709.0,1544.4,35.4,69.1,9.3
Uttarakhand,UTTAR KASHI,2001,Kharif     ,10316.0,14861.0,1544.4,35.4,70.8,9.6
Andaman and Nicobar Islands,NICOBARS,2002,Kharif     ,189.2,510.84,2620.2,35.4,70.8,9.6
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002,Kharif     ,10695.8,31600.82,2620.2,27.1,70.8,9.6
Bihar,ARARIA,2002,Autumn     ,24475.0,20930.0,1105.8,18.7,70.8,9.6
Bihar,ARARIA,2002,Summer     ,14783.0,20669.0,1105.8,23.1,70.8,9.6
Bihar,ARARIA,2002,Winter     ,82299.0,95520.0,1105.8,23.1,76.0,8.8
Bihar,AURANGABAD,2002,Winter     ,176397.0,334134.0,1105.8,27.4,76.0,8.8
Bihar,BANKA,2002,Winter     ,103299.0,145882.0,1105.8,27.4,76.0,8.8
Bihar,BEGUSARAI,2002,Autumn     ,4958.0,5188.0,1105.8,27.4,76.0,8.8
Bihar,BEGUSARAI,2002,Summer     ,353.0,521.0,1105.8,27.4,76.0,8.8
Bihar,BEGUSARAI,2002,Kharif     ,23986.0,22764.0,1105.8,27.4,76.0,8.8
Bihar,BHAGALPUR,2002,Autumn     ,1162.0,1330.0,1105.8,,62.0,9.3
Bihar,BHAGALPUR,2002,Summer     ,360.0,551.0,1105.8,27.4,86.1,8.2
Bihar,BHAGALPUR,2002,Winter     ,44438.0,49677.0,1105.8,27.4,84.4,8.6
Bihar,BHOJPUR,2002,Autumn     ,994.0,1190.0,1105.8,21.3,84.4,8.6
Bihar,BHOJPUR,2002,Summer     ,9.0,15.0,1105.8,21.3,84.4,8.6
Bihar,BHOJPUR,2002,Winter     ,110682.0,206288.0,1105.8,21.3,84.4,8.6
Bihar,BUXAR,2002,Kharif     ,67949.0,170384.0,1105.8,,,8.6
Bihar,DARBHANGA,2002,Autumn     ,26770.0,14628.0,1105.8,21.3,71.0,9.8
Bihar,DARBHANGA,2002,Summer     ,2657.0,3841.0,1105.8,21.3,71.0,9.8
Bihar,DARBHANGA,2002,Winter     ,64638.0,51628.0,1105.8,21.3,71.0,9.8
Bihar,GAYA,2002,Summer     ,143.0,219.0,1105.8,21.3,71.0,9.8
Bihar,GAYA,2002,Winter     ,147292.0,243850.0,1105.8,21.3,71.0,9.8
Bihar,GOPALGANJ,2002,Autumn     ,63321.0,78016.0,1105.8,21.3,68.0,9.4
Bihar,GOPALGANJ,2002,Summer     ,11.0,19.0,1105.8,21.3,68.0,9.4
Bihar,GOPALGANJ,2002,Winter     ,30865.0,32083.0,1105.8,,68.0,9.4
Bihar,JAMUI,2002,Winter     ,53386.0,70195.0,1105.8,21.3,68.0,9.4
Bihar,JEHANABAD,2002,Autumn     ,177.0,194.0,1105.8,31.9,68.0,9.4
Bihar,JEHANABAD,2002,Summer     ,2.0,3.0,1105.8,31.9,76.0,8.8
Bihar,JEHANABAD,2002,Winter     ,61161.0,100482.0,1105.8,31.9,76.0,8.8
Bihar,KAIMUR (BHABUA),2002,Autumn     ,129.0,141.0,1105.8,31.9,76.0,8.8
Bihar,KAIMUR (BHABUA),2002,Winter     ,93964.0,246742.0,1105.8,31.9,76.0,8.8
Bihar,KATIHAR,2002,Autumn     ,11413.0,10710.0,1105.8,27.23,,9.1
Bihar,KATIHAR,2002,Summer     ,43555.0,78797.0,1105.8,19.3,66.0,9.5
Bihar,KATIHAR,2002,Winter     ,75881.0,78968.0,1105.8,23.0,66.0,9.5
Bihar,KHAGARIA,2002,Autumn     ,8408.0,2289.0,1105.8,23.0,79.0,8.8
Bihar,KHAGARIA,2002,Summer     ,1806.0,2626.0,1105.8,28.19,79.0,8.8
Bihar,KHAGARIA,2002,Winter     ,16069.0,1062.0,1105.8,28.19,79.0,8.8
Bihar,KISHANGANJ,2002,Autumn     ,5944.0,4360.0,1105.8,28.19,79.0,8.8
Bihar,KISHANGANJ,2002,Summer     ,11262.0,17451.0,1105.8,28.19,79.0,8.8
Bihar,KISHANGANJ,2002,Winter     ,70170.0,71989.0,1105.8,28.19,79.0,8.8
Bihar,LAKHISARAI,2002,Autumn     ,143.0,79.0,1105.8,28.19,79.0,8.8
Bihar,LAKHISARAI,2002,Winter     ,33330.0,48018.0,1105.8,28.19,79.0,8.8
Bihar,MADHEPURA,2002,Autumn     ,18530.0,25397.0,1105.8,28.19,61.0,9.4
Bihar,MADHEPURA,2002,Summer     ,1084.0,1713.0,1105.8,22.36,81.0,7.8
Bihar,MADHEPURA,2002,Winter     ,67055.0,88118.0,1105.8,22.36,81.0,8.1
Bihar,MADHUBANI,2002,Autumn     ,33310.0,29550.0,1105.8,22.36,81.0,8.1
Bihar,MADHUBANI,2002,Summer     ,3284.0,4775.0,1105.8,22.36,81.0,8.1
Bihar,MADHUBANI,2002,Winter     ,145967.0,106955.0,1105.8,22.36,81.0,8.1
Bihar,MUNGER,2002,Winter     ,23411.0,27926.0,1105.8,22.36,81.0,8.1
Bihar,MUZAFFARPUR,2002,Autumn     ,37639.0,42214.0,1105.8,22.36,67.0,9.0
Bihar,MUZAFFARPUR,2002,Summer     ,50.0,101.0,1105.8,22.36,67.0,9.0
Bihar,MUZAFFARPUR,2002,Winter     ,108985.0,116345.0,1105.8,22.36,,9.0
Bihar,NALANDA,2002,Winter     ,93295.0,83225.0,1105.8,22.36,67.0,9.0
Bihar,NAWADA,2002,Summer     ,44.0,75.0,1105.8,22.36,67.0,9.0
Bihar,NAWADA,2002,Winter     ,81062.0,123521.0,1105.8,22.36,67.0,9.0
Bihar,PASHCHIM CHAMPARAN,2002,Autumn     ,60600.0,107736.0,1105.8,22.36,68.0,9.4
Bihar,PASHCHIM CHAMPARAN,2002,Summer     ,10346.0,21144.0,1105.8,32.4,68.0,9.4
Bihar,PASHCHIM CHAMPARAN,2002,Winter     ,90031.0,167491.0,1105.8,32.4,78.0,8.9
Bihar,PATNA,2002,Autumn     ,47.0,54.0,1105.8,32.4,78.0,8.9
Bihar,PATNA,2002,Summer     ,139.0,205.0,1105.8,32.4,78.0,8.9
Bihar,PATNA,2002,Winter     ,108208.0,217917.0,1105.8,32.4,78.0,8.9
Bihar,PURBI CHAMPARAN,2002,Autumn     ,81372.0,120629.0,1105.8,28.1,78.0,8.9
Bihar,PURBI CHAMPARAN,2002,Summer     ,413.0,859.0,1105.8,18.7,78.0,8.9
Bihar,PURBI CHAMPARAN,2002,Winter     ,107882.0,143059.0,1105.8,24.1,78.0,8.9
Bihar,PURNIA,2002,Autumn     ,20792.0,24332.0,1105.8,24.1,78.0,8.9
Bihar,PURNIA,2002,Summer     ,17486.0,25878.0,1105.8,30.1,78.0,8.9
Bihar,PURNIA,2002,Winter     ,89089.0,95548.0,1105.8,30.1,62.0,9.5
Bihar,ROHTAS,2002,Autumn     ,256.0,298.0,1105.8,30.1,83.0,7.9
Bihar,ROHTAS,2002,Summer     ,245.0,365.0,1105.8,30.1,86.0,8.1
Bihar,ROHTAS,2002,Winter     ,192790.0,464920.0,1105.8,30.1,86.0,8.1
Bihar,SAHARSA,2002,Autumn     ,23605.0,24062.0,1105.8,30.1,86.0,8.1
Bihar,SAHARSA,2002,Summer     ,3875.0,5844.0,1105.8,30.1,,8.1
Bihar,SAHARSA,2002,Winter     ,67206.0,64183.0,1105.8,30.1,71.0,9.2
Bihar,SAMASTIPUR,2002,Autumn     ,31792.0,21335.0,1105.8,30.1,71.0,9.2
Bihar,SAMASTIPUR,2002,Summer     ,1490.0,2172.0,1105.8,19.7,71.0,9.2
Bihar,SAMASTIPUR,2002,Winter     ,51695.0,43373.0,1105.8,19.7,71.0,9.2
Bihar,SARAN,2002,Autumn     ,16954.0,16564.0,1105.8,19.7,71.0,9.2
Bihar,SARAN,2002,Summer     ,427.0,724.0,1105.8,19.7,71.0,9.2
Bihar,SARAN,2002,Winter     ,69929.0,81950.0,1105.8,19.7,71.0,9.2
Bihar,SHEIKHPURA,2002,Summer     ,33.0,47.0,1105.8,19.7,71.0,9.2
Bihar,SHEIKHPURA,2002,Winter     ,30340.0,57000.0,1105.8,19.7,71.0,9.2
Bihar,SHEOHAR,2002,Autumn     ,5671.0,7764.0,1105.8,19.7,67.0,9.6
Bihar,SHEOHAR,2002,Summer     ,52.0,109.0,1105.8,19.7,67.0,9.6
Bihar,SHEOHAR,2002,Winter     ,17801.0,21667.0,1105.8,19.7,78.0,8.9
Bihar,SITAMARHI,2002,Autumn     ,23017.0,28456.0,1105.8,19.7,78.0,8.9
Bihar,SITAMARHI,2002,Summer     ,1251.0,2536.0,1105.8,19.7,78.0,8.9
Bihar,SITAMARHI,2002,Winter     ,82576.0,80249.0,1105.8,19.7,78.0,8.9
Bihar,SIWAN,2002,Autumn     ,41830.0,48956.0,1105.8,19.7,78.0,8.9
Bihar,SIWAN,2002,Summer     ,286.0,411.0,1105.8,33.56,78.0,8.9
Bihar,SIWAN,2002,Winter     ,63797.0,81197.0,1105.8,33.56,,
Bihar,SUPAUL,2002,Autumn     ,25907.0,27216.0,1105.8,33.56,78.0,8.9
Bihar,SUPAUL,2002,Summer     ,4720.0,5581.0,1105.8,33.56,78.0,8.9
Bihar,SUPAUL,2002,Kharif     ,86211.0,109912.0,1105.8,,63.0,9.5
Bihar,VAISHALI,2002,Autumn     ,14058.0,19315.0,1105.8,29.1,85.0,8.4
Bihar,VAISHALI,2002,Summer     ,188.0,356.0,1105.8,18.12,83.0,8.1
Bihar,VAISHALI,2002,Winter     ,47937.0,60804.0,1105.8,23.41,,8.1
Chhattisgarh,BASTAR,2002,Kharif     ,258955.0,128736.0,990.2,23.41,83.0,8.1
Chhattisgarh,BILASPUR,2002,Kharif     ,316368.0,212099.0,990.2,27.96,83.0,8.1
Chhattisgarh,DANTEWADA,2002,Kharif     ,204492.0,113811.0,990.2,27.96,83.0,8.1
Chhattisgarh,DHAMTARI,2002,Kharif     ,139084.0,164690.0,990.2,27.96,68.0,
Chhattisgarh,DURG,2002,Kharif     ,432904.0,233410.0,990.2,27.96,68.0,9.2
Chhattisgarh,JANJGIR-CHAMPA,2002,Kharif     ,252737.0,299041.0,990.2,27.96,68.0,9.2
Chhattisgarh,JASHPUR,2002,Kharif     ,180322.0,116095.0,990.2,,69.0,9.0
Chhattisgarh,KABIRDHAM,2002,Kharif     ,92649.0,81628.0,990.2,27.96,69.0,9.0
Chhattisgarh,KANKER,2002,Kharif     ,160452.0,88832.0,990.2,27.96,69.0,9.0
Chhattisgarh,KORBA,2002,Kharif     ,108984.0,82439.0,990.2,27.96,69.0,9.0
Chhattisgarh,KOREA,2002,Kharif     ,66735.0,36098.0,990.2,21.4,69.0,9.0
Chhattisgarh,MAHASAMUND,2002,Kharif     ,242444.0,108462.0,990.2,21.4,69.0,9.0
Chhattisgarh,RAIGARH,2002,Kharif     ,239372.0,168485.0,990.2,21.4,69.0,9.0
Chhattisgarh,RAIPUR,2002,Kharif     ,516328.0,386465.0,990.2,21.4,67.0,9.4
Chhattisgarh,RAJNANDGAON,2002,Kharif     ,254729.0,193529.0,990.2,21.4,67.0,9.4
Chhattisgarh,SURGUJA,2002,Kharif     ,311106.0,221033.0,990.2,21.4,67.0,9.4
Himachal Pradesh,BILASPUR,2002,Kharif     ,1526.0,675.0,990.4,21.4,67.0,9.4
Himachal Pradesh,CHAMBA,2002,Kharif     ,2806.0,4996.0,990.4,21.4,67.0,9.4
Himachal Pradesh,HAMIRPUR,2002,Kharif     ,4627.0,2998.0,990.4,21.4,79.8,8.9
Himachal Pradesh,KANGRA,2002,Kharif     ,37144.0,34219.0,990.4,21.4,79.8,8.9
Himachal Pradesh,KINNAUR,2002,Kharif     ,31.0,32.0,990.4,21.4,79.8,8.9
Himachal Pradesh,KULLU,2002,Kharif     ,1719.0,2776.0,990.4,21.4,79.8,8.9
Himachal Pradesh,MANDI,2002,Kharif     ,20942.0,22461.0,990.4,21.4,79.8,8.9
Himachal Pradesh,SHIMLA,2002,Kharif     ,3087.0,2636.0,990.4,21.4,79.8,8.9
Himachal Pradesh,SIRMAUR,2002,Kharif     ,5270.0,5278.0,990.4,34.3,61.2,9.3
Himachal Pradesh,SOLAN,2002,Kharif     ,3377.0,5377.0,990.4,34.3,82.0,8.1
Himachal Pradesh,UNA,2002,Kharif     ,2744.0,4205.0,990.4,34.3,81.0,8.6
Jharkhand,BOKARO,2002,Winter     ,31891.35,22642.85,1034.9,34.3,,8.6
Jharkhand,CHATRA,2002,Winter     ,27827.15,34283.05,1034.9,34.3,81.0,8.6
Jharkhand,DEOGHAR,2002,Autumn     ,1955.12,1772.64,1034.9,26.41,69.1,9.2
Jharkhand,DEOGHAR,2002,Winter     ,65362.28,79750.5,1034.9,17.99,69.1,9.2
Jharkhand,DHANBAD,2002,Winter     ,21245.0,22024.03,1034.9,22.86,69.1,9.2
Jharkhand,DUMKA,2002,Autumn     ,4763.68,6347.45,1034.9,22.86,69.1,9.2
Jharkhand,DUMKA,2002,Winter     ,75492.94,108055.6,1034.9,28.41,69.1,9.2
Jharkhand,EAST SINGHBUM,2002,Autumn     ,2525.35,1870.44,1034.9,28.41,69.1,9.2
Jharkhand,EAST SINGHBUM,2002,Winter     ,86624.52,83506.03,1034.9,28.41,69.1,9.2
Jharkhand,GARHWA,2002,Winter     ,16368.26,15757.17,1034.9,,69.1,9.2
Jharkhand,GIRIDIH,2002,Autumn     ,48.51,17.27,1034.9,28.41,69.1,9.2
Jharkhand,GIRIDIH,2002,Kharif     ,48794.45,44858.36,1034.9,28.41,66.4,9.6
Jharkhand,GODDA,2002,Autumn     ,2814.79,2233.07,1034.9,28.41,66.4,9.6
Jharkhand,GODDA,2002,Winter     ,49969.92,65094.15,1034.9,,66.4,9.6
Jharkhand,GUMLA,2002,Autumn     ,37524.16,17035.97,1034.9,21.6,66.4,
Jharkhand,GUMLA,2002,Winter     ,73275.89,48948.29,1034.9,21.6,66.4,9.6
Jharkhand,HAZARIBAGH,2002,Autumn     ,4858.61,4152.49,1034.9,21.6,79.3,8.9
Jharkhand,HAZARIBAGH,2002,Kharif     ,51597.51,53145.43,1034.9,21.6,61.2,9.6
Jharkhand,KODERMA,2002,Winter     ,14685.71,18552.95,1034.9,21.6,81.0,
Jharkhand,LOHARDAGA,2002,Autumn     ,12453.17,8650.8,1034.9,21.6,83.7,8.0
Jharkhand,LOHARDAGA,2002,Winter     ,6723.39,7081.97,1034.9,21.6,83.7,8.0
Jharkhand,PAKUR,2002,Autumn     ,61.81,649.45,1034.9,21.6,83.7,8.0
Jharkhand,PAKUR,2002,Kharif     ,44941.72,64686.11,1034.9,21.6,83.7,8.0
Jharkhand,PALAMU,2002,Autumn     ,8044.42,2016.47,1034.9,21.6,83.7,8.0
Jharkhand,PALAMU,2002,Kharif     ,35364.38,25166.69,1034.9,20.0,69.4,9.2
Jharkhand,RANCHI,2002,Autumn     ,51998.42,38998.81,1034.9,21.6,69.4,9.2
Jharkhand,RANCHI,2002,Winter     ,124414.03,153692.9,1034.9,21.6,69.4,9.2
Jharkhand,SAHEBGANJ,2002,Kharif     ,30960.84,36657.63,1034.9,21.6,69.4,9.2
Jharkhand,WEST SINGHBHUM,2002,Autumn     ,9311.57,5338.63,1034.9,21.6,69.4,
Jharkhand,WEST SINGHBHUM,2002,Winter     ,117119.34,90103.81,1034.9,,69.4,9.2
Kerala,ALAPPUZHA,2002,Autumn     ,3721.0,9467.0,2507.4,36.4,69.4,9.2
Kerala,ALAPPUZHA,2002,Summer     ,8765.0,28992.0,2507.4,36.4,69.4,9.2
Kerala,ALAPPUZHA,2002,Kharif     ,17149.0,53102.0,2507.4,36.4,66.9,9.4
Kerala,ERNAKULAM,2002,Autumn     ,12016.0,23859.0,2507.4,36.4,66.9,9.4
Kerala,ERNAKULAM,2002,Summer     ,6608.0,11936.0,2507.4,26.89,66.9,9.4
Kerala,ERNAKULAM,2002,Kharif     ,13448.0,25091.0,2507.4,17.2,66.9,9.4
Kerala,IDUKKI,2002,Autumn     ,1294.0,3111.0,2507.4,20.5,66.9,9.4
Kerala,IDUKKI,2002,Summer     ,286.0,538.0,2507.4,20.5,,8.7
Kerala,IDUKKI,2002,Winter     ,2205.0,4925.0,2507.4,35.4,60.2,9.1
Kerala,KANNUR,2002,Autumn     ,6369.0,11911.0,2507.4,35.4,65.9,9.8
Kerala,KANNUR,2002,Summer     ,318.0,428.0,2507.4,35.4,81.0,8.1
Kerala,KANNUR,2002,Winter     ,4636.0,8455.0,2507.4,35.4,81.0,8.1
Kerala,KASARAGOD,2002,Autumn     ,4408.0,10094.0,2507.4,35.4,81.0,8.1
Kerala,KASARAGOD,2002,Summer     ,148.0,250.0,2507.4,27.1,81.0,8.1
Kerala,KASARAGOD,2002,Winter     ,2640.0,5300.0,2507.4,18.7,69.8,
Kerala,KOLLAM,2002,Autumn     ,4626.0,10122.0,2507.4,23.1,69.8,9.2
Kerala,KOLLAM,2002,Summer     ,24.0,27.0,2507.4,,69.8,9.2
Kerala,KOLLAM,2002,Winter     ,6807.0,14055.0,2507.4,27.4,69.8,9.2
Kerala,KOTTAYAM,2002,Autumn     ,2497.0,6532.0,2507.4,27.4,69.8,9.2
Kerala,KOTTAYAM,2002,Summer     ,4806.0,12176.0,2507.4,27.4,69.8,9.2
Kerala,KOTTAYAM,2002,Winter     ,4961.0,12176.0,2507.4,27.4,69.8,9.2
Kerala,KOZHIKODE,2002,Autumn     ,399.0,581.0,2507.4,27.4,69.8,9.2
Kerala,KOZHIKODE,2002,Summer     ,784.0,1401.0,2507.4,27.4,67.0,9.6
Kerala,KOZHIKODE,2002,Winter     ,3902.0,5185.0,2507.4,27.4,67.0,9.6
Kerala,MALAPPURAM,2002,Autumn     ,5781.0,11308.0,2507.4,27.4,67.0,9.6
Kerala,MALAPPURAM,2002,Summer     ,1637.0,5104.0,2507.4,21.3,67.0,9.6
Kerala,MALAPPURAM,2002,Winter     ,12260.0,22569.0,2507.4,21.3,67.0,9.6
Kerala,PALAKKAD,2002,Autumn     ,57583.0,117326.0,2507.4,21.3,79.4,8.9
Kerala,PALAKKAD,2002,Summer     ,5124.0,14371.0,2507.4,21.3,61.8,9.3
Kerala,PALAKKAD,2002,Winter     ,53203.0,112229.0,2507.4,20.0,83.9,8.1
Kerala,PATHANAMTHITTA,2002,Autumn     ,815.0,1639.0,2507.4,21.3,82.3,8.4
Kerala,PATHANAMTHITTA,2002,Summer     ,2380.0,6992.0,2507.4,21.3,82.3,8.4
Kerala,PATHANAMTHITTA,2002,Winter     ,2236.0,4890.0,2507.4,21.3,82.3,8.4
Kerala,THIRUVANANTHAPURAM,2002,Autumn     ,3189.0,7246.0,2507.4,21.3,82.3,8.4
Kerala,THIRUVANANTHAPURAM,2002,Summer     ,3.0,3.0,2507.4,21.3,,8.4
Kerala,THIRUVANANTHAPURAM,2002,Winter     ,3231.0,6870.0,2507.4,21.3,69.0,9.2
Kerala,THRISSUR,2002,Autumn     ,9740.0,20021.0,2507.4,21.3,69.0,9.2
Kerala,THRISSUR,2002,Summer     ,7698.0,23084.0,2507.4,21.3,69.0,9.2
Kerala,THRISSUR,2002,Winter     ,19836.0,44167.0,2507.4,31.9,69.0,9.2
